id,title,venue,year,authors,doi,Label,resolved_doi,openalex_id,primary_topic,primary_topic_score,topic_1,topic_1_score,topic_2,topic_2_score,topic_3,topic_3_score,keyword_1,keyword_1_score,keyword_2,keyword_2_score,keyword_3,keyword_3_score,topics_json,keywords_json,fetch_source
2226,Compositional Synthesis of Reactive Controllers for Multi-agent Systems.,cav,2016,"Rajeev Alur, Salar Moarref, Ufuk Topcu",https://www.semanticscholar.org/paper/0ed93cc94729a6b9b81f341846d69e8989212e3c,1,10.1007/978-3-319-41540-6_14,https://openalex.org/W2497121448,Modular Robots and Swarm Intelligence,0.9955999851226807,Modular Robots and Swarm Intelligence,0.9955999851226807,Formal Methods in Verification,0.9908000230789185,Advanced Memory and Neural Computing,0.9896000027656555,Reachability,0.7966795563697815,Computer science,0.7057448625564575,Distributed computing,0.5804739594459534,"[{""id"": ""https://openalex.org/T12784"", ""display_name"": ""Modular Robots and Swarm Intelligence"", ""score"": 0.9955999851226807}, {""id"": ""https://openalex.org/T10142"", ""display_name"": ""Formal Methods in Verification"", ""score"": 0.9908000230789185}, {""id"": ""https://openalex.org/T10502"", ""display_name"": ""Advanced Memory and Neural Computing"", ""score"": 0.9896000027656555}]","[{""id"": ""https://openalex.org/keywords/reachability"", ""display_name"": ""Reachability"", ""score"": 0.7966795563697815}, {""id"": ""https://openalex.org/keywords/computer-science"", ""display_name"": ""Computer science"", ""score"": 0.7057448625564575}, {""id"": ""https://openalex.org/keywords/distributed-computing"", ""display_name"": ""Distributed computing"", ""score"": 0.5804739594459534}]",openalex_title_search
2227,Markov Chains and Unambiguous Büchi Automata.,cav,2016,"Yong Li, Sven Schewe, Moshe Y. Vardi",https://www.semanticscholar.org/paper/0cb6e9c71e2a29809fe69c14ec64ebdc278b9cac,3,10.1007/978-3-319-41528-4_2,https://openalex.org/W2346095506,Formal Methods in Verification,1.0,Formal Methods in Verification,1.0,Software Testing and Debugging Techniques,0.9993000030517578,Software Reliability and Analysis Research,0.9980000257492065,Computer science,0.7320652008056641,Nondeterministic algorithm,0.7139511704444885,Automaton,0.6630762219429016,"[{""id"": ""https://openalex.org/T10142"", ""display_name"": ""Formal Methods in Verification"", ""score"": 1.0}, {""id"": ""https://openalex.org/T10743"", ""display_name"": ""Software Testing and Debugging Techniques"", ""score"": 0.9993000030517578}, {""id"": ""https://openalex.org/T12423"", ""display_name"": ""Software Reliability and Analysis Research"", ""score"": 0.9980000257492065}]","[{""id"": ""https://openalex.org/keywords/computer-science"", ""display_name"": ""Computer science"", ""score"": 0.7320652008056641}, {""id"": ""https://openalex.org/keywords/nondeterministic-algorithm"", ""display_name"": ""Nondeterministic algorithm"", ""score"": 0.7139511704444885}, {""id"": ""https://openalex.org/keywords/automaton"", ""display_name"": ""Automaton"", ""score"": 0.6630762219429016}]",openalex_title_search
2228,Synthesizing Probabilistic Invariants via Doob&apos;s Decomposition.,cav,2016,"Gilles Barthe, Thomas Espitau, Luis María Ferrer Fioriti, Justin Hsu",https://www.semanticscholar.org/paper/5ca47a8dcb06ad584d01f12f18eee36a942159fd,3,,,,,,,,,,,,,,,,,,,
2229,Formal Analysis of Engineering Systems Based on Signal-Flow-Graph Theory.,cav,2016,"Sidi Mohamed Beillahi, Umair Siddique, Sofiène Tahar",10.1007/978-3-319-54292-8_3,3,10.1007/978-3-319-54292-8_3,https://openalex.org/W2587795339,Embedded Systems Design Techniques,0.9959999918937683,Embedded Systems Design Techniques,0.9959999918937683,Formal Methods in Verification,0.9621000289916992,Interconnection Networks and Systems,0.9025999903678894,Computer science,0.755426824092865,Signal-flow graph,0.6581534147262573,Theoretical computer science,0.5592063665390015,"[{""id"": ""https://openalex.org/T10904"", ""display_name"": ""Embedded Systems Design Techniques"", ""score"": 0.9959999918937683}, {""id"": ""https://openalex.org/T10142"", ""display_name"": ""Formal Methods in Verification"", ""score"": 0.9621000289916992}, {""id"": ""https://openalex.org/T10829"", ""display_name"": ""Interconnection Networks and Systems"", ""score"": 0.9025999903678894}]","[{""id"": ""https://openalex.org/keywords/computer-science"", ""display_name"": ""Computer science"", ""score"": 0.755426824092865}, {""id"": ""https://openalex.org/keywords/signal-flow-graph"", ""display_name"": ""Signal-flow graph"", ""score"": 0.6581534147262573}, {""id"": ""https://openalex.org/keywords/theoretical-computer-science"", ""display_name"": ""Theoretical computer science"", ""score"": 0.5592063665390015}]",openalex_doi
2231,Synthesis of Self-Stabilising and Byzantine-Resilient Distributed Systems.,cav,2016,"Roderick Bloem, Nicolas Braud-Santoni, Swen Jacobs",10.1007/978-3-319-41528-4_9,1,10.1007/978-3-319-41528-4_9,https://openalex.org/W2479556144,Distributed systems and fault tolerance,0.9998999834060669,Distributed systems and fault tolerance,0.9998999834060669,Formal Methods in Verification,0.9900000095367432,Petri Nets in System Modeling,0.9894999861717224,Byzantine architecture,0.6402412056922913,Distributed computing,0.5344464182853699,Computer science,0.4487254023551941,"[{""id"": ""https://openalex.org/T10772"", ""display_name"": ""Distributed systems and fault tolerance"", ""score"": 0.9998999834060669}, {""id"": ""https://openalex.org/T10142"", ""display_name"": ""Formal Methods in Verification"", ""score"": 0.9900000095367432}, {""id"": ""https://openalex.org/T11125"", ""display_name"": ""Petri Nets in System Modeling"", ""score"": 0.9894999861717224}]","[{""id"": ""https://openalex.org/keywords/byzantine-architecture"", ""display_name"": ""Byzantine architecture"", ""score"": 0.6402412056922913}, {""id"": ""https://openalex.org/keywords/distributed-computing"", ""display_name"": ""Distributed computing"", ""score"": 0.5344464182853699}, {""id"": ""https://openalex.org/keywords/computer-science"", ""display_name"": ""Computer science"", ""score"": 0.4487254023551941}]",openalex_doi
2232,Computing a Correct and Tight Rounding Error Bound Using Rounding-to-Nearest.,cav,2016,Sylvie Boldo,10.1007/978-3-319-54292-8_4,2,10.1007/978-3-319-54292-8_4,https://openalex.org/W2589077354,Numerical Methods and Algorithms,1.0,Numerical Methods and Algorithms,1.0,Cryptography and Residue Arithmetic,0.9886000156402588,Digital Filter Design and Implementation,0.9850999712944031,Rounding,0.9569141864776611,Round-off error,0.8113098740577698,Upper and lower bounds,0.5595495104789734,"[{""id"": ""https://openalex.org/T11697"", ""display_name"": ""Numerical Methods and Algorithms"", ""score"": 1.0}, {""id"": ""https://openalex.org/T11693"", ""display_name"": ""Cryptography and Residue Arithmetic"", ""score"": 0.9886000156402588}, {""id"": ""https://openalex.org/T11034"", ""display_name"": ""Digital Filter Design and Implementation"", ""score"": 0.9850999712944031}]","[{""id"": ""https://openalex.org/keywords/rounding"", ""display_name"": ""Rounding"", ""score"": 0.9569141864776611}, {""id"": ""https://openalex.org/keywords/round-off-error"", ""display_name"": ""Round-off error"", ""score"": 0.8113098740577698}, {""id"": ""https://openalex.org/keywords/upper-and-lower-bounds"", ""display_name"": ""Upper and lower bounds"", ""score"": 0.5595495104789734}]",openalex_doi
2233,Symbolic Optimal Reachability in Weighted Timed Automata.,cav,2016,"Rémi Parrot, Didier Lime",https://www.semanticscholar.org/paper/b837abcb7504f61e51ff0e9fa449420502f945e9,1,10.1007/978-3-319-41528-4_28,https://openalex.org/W2253126574,Formal Methods in Verification,1.0,Formal Methods in Verification,1.0,Model-Driven Software Engineering Techniques,0.9955999851226807,"Logic, programming, and type systems",0.993399977684021,Computer science,0.8405086994171143,Reachability,0.8156473636627197,Timed automaton,0.7628958225250244,"[{""id"": ""https://openalex.org/T10142"", ""display_name"": ""Formal Methods in Verification"", ""score"": 1.0}, {""id"": ""https://openalex.org/T11450"", ""display_name"": ""Model-Driven Software Engineering Techniques"", ""score"": 0.9955999851226807}, {""id"": ""https://openalex.org/T10126"", ""display_name"": ""Logic, programming, and type systems"", ""score"": 0.993399977684021}]","[{""id"": ""https://openalex.org/keywords/computer-science"", ""display_name"": ""Computer science"", ""score"": 0.8405086994171143}, {""id"": ""https://openalex.org/keywords/reachability"", ""display_name"": ""Reachability"", ""score"": 0.8156473636627197}, {""id"": ""https://openalex.org/keywords/timed-automaton"", ""display_name"": ""Timed automaton"", ""score"": 0.7628958225250244}]",openalex_s2_doi
2234,The Kind 2 Model Checker.,cav,2016,,https://www.semanticscholar.org/paper/2f5ec1b1e0da526f6d75bd1311267238dc3131a5,2,10.1007/978-3-319-41540-6_29,https://openalex.org/W2503425026,Formal Methods in Verification,0.9997000098228455,Formal Methods in Verification,0.9997000098228455,Software Reliability and Analysis Research,0.9976999759674072,Safety Systems Engineering in Autonomy,0.9973999857902527,Computer science,0.8646830320358276,Model checking,0.7420885562896729,Lustre (file system),0.7309678196907043,"[{""id"": ""https://openalex.org/T10142"", ""display_name"": ""Formal Methods in Verification"", ""score"": 0.9997000098228455}, {""id"": ""https://openalex.org/T12423"", ""display_name"": ""Software Reliability and Analysis Research"", ""score"": 0.9976999759674072}, {""id"": ""https://openalex.org/T13295"", ""display_name"": ""Safety Systems Engineering in Autonomy"", ""score"": 0.9973999857902527}]","[{""id"": ""https://openalex.org/keywords/computer-science"", ""display_name"": ""Computer science"", ""score"": 0.8646830320358276}, {""id"": ""https://openalex.org/keywords/model-checking"", ""display_name"": ""Model checking"", ""score"": 0.7420885562896729}, {""id"": ""https://openalex.org/keywords/lustre"", ""display_name"": ""Lustre (file system)"", ""score"": 0.7309678196907043}]",openalex_title_search
2235,Studying Sequences of Jumps in Hybrid Systems to Detect Zeno Phenomenon.,cav,2016,"Alexandre Chapoutot, Julien Alexandre dit Sandretto",10.1007/978-3-319-54292-8_5,1,10.1007/978-3-319-54292-8_5,https://openalex.org/W2532219978,Nonlinear Dynamics and Pattern Formation,0.9969000220298767,Nonlinear Dynamics and Pattern Formation,0.9969000220298767,Advanced Control Systems Optimization,0.9954000115394592,Quantum chaos and dynamical systems,0.9916999936103821,Zeno's paradoxes,0.9670306444168091,Computer science,0.7196959853172302,Phenomenon,0.673038899898529,"[{""id"": ""https://openalex.org/T11187"", ""display_name"": ""Nonlinear Dynamics and Pattern Formation"", ""score"": 0.9969000220298767}, {""id"": ""https://openalex.org/T10791"", ""display_name"": ""Advanced Control Systems Optimization"", ""score"": 0.9954000115394592}, {""id"": ""https://openalex.org/T11261"", ""display_name"": ""Quantum chaos and dynamical systems"", ""score"": 0.9916999936103821}]","[{""id"": ""https://openalex.org/keywords/zenos-paradoxes"", ""display_name"": ""Zeno's paradoxes"", ""score"": 0.9670306444168091}, {""id"": ""https://openalex.org/keywords/computer-science"", ""display_name"": ""Computer science"", ""score"": 0.7196959853172302}, {""id"": ""https://openalex.org/keywords/phenomenon"", ""display_name"": ""Phenomenon"", ""score"": 0.673038899898529}]",openalex_doi
2236,Termination Analysis of Probabilistic Programs Through Positivstellensatz&apos;s.,cav,2016,Marcel Moosbrugger,https://www.semanticscholar.org/paper/4a0db03cd946afccd3834cd01dca6350bb5afe16,1,,,,,,,,,,,,,,,,,,,
2238,Structural Synthesis for GXW Specifications.,cav,2016,"Chih-Hong Cheng, Yassine Hamza, Harald Ruess",10.1007/978-3-319-41528-4_6,1,10.1007/978-3-319-41528-4_6,https://openalex.org/W2347006063,Formal Methods in Verification,0.9998999834060669,Formal Methods in Verification,0.9998999834060669,Embedded Systems Design Techniques,0.9988999962806702,Real-Time Systems Scheduling,0.9984999895095825,Computer science,0.8209996223449707,Programming language,0.5337845683097839,Software engineering,0.3388368785381317,"[{""id"": ""https://openalex.org/T10142"", ""display_name"": ""Formal Methods in Verification"", ""score"": 0.9998999834060669}, {""id"": ""https://openalex.org/T10904"", ""display_name"": ""Embedded Systems Design Techniques"", ""score"": 0.9988999962806702}, {""id"": ""https://openalex.org/T10933"", ""display_name"": ""Real-Time Systems Scheduling"", ""score"": 0.9984999895095825}]","[{""id"": ""https://openalex.org/keywords/computer-science"", ""display_name"": ""Computer science"", ""score"": 0.8209996223449707}, {""id"": ""https://openalex.org/keywords/programming-language"", ""display_name"": ""Programming language"", ""score"": 0.5337845683097839}, {""id"": ""https://openalex.org/keywords/software-engineering"", ""display_name"": ""Software engineering"", ""score"": 0.3388368785381317}]",openalex_doi
2239,Hitting Families of Schedules for Asynchronous Programs.,cav,2016,"Dmitry Chistikov, Rupak Majumdar, Filip Niksic",10.1007/978-3-319-41540-6_9,1,10.1007/978-3-319-41540-6_9,https://openalex.org/W2268325898,Software Testing and Debugging Techniques,1.0,Software Testing and Debugging Techniques,1.0,Formal Methods in Verification,0.9994999766349792,Software Reliability and Analysis Research,0.9984999895095825,Computer science,0.7171430587768555,Schedule,0.6800304651260376,Asynchronous communication,0.6627165079116821,"[{""id"": ""https://openalex.org/T10743"", ""display_name"": ""Software Testing and Debugging Techniques"", ""score"": 1.0}, {""id"": ""https://openalex.org/T10142"", ""display_name"": ""Formal Methods in Verification"", ""score"": 0.9994999766349792}, {""id"": ""https://openalex.org/T12423"", ""display_name"": ""Software Reliability and Analysis Research"", ""score"": 0.9984999895095825}]","[{""id"": ""https://openalex.org/keywords/computer-science"", ""display_name"": ""Computer science"", ""score"": 0.7171430587768555}, {""id"": ""https://openalex.org/keywords/schedule"", ""display_name"": ""Schedule"", ""score"": 0.6800304651260376}, {""id"": ""https://openalex.org/keywords/asynchronous-communication"", ""display_name"": ""Asynchronous communication"", ""score"": 0.6627165079116821}]",openalex_doi
2240,"A Decision Procedure for Sets, Binary Relations and Partial Functions.",cav,2016,"Maximiliano Cristiá, Gianfranco Rossi",10.1007/978-3-319-41528-4_10,4,10.1007/978-3-319-41528-4_10,https://openalex.org/W2497399989,"Logic, programming, and type systems",0.998199999332428,"Logic, programming, and type systems",0.998199999332428,Constraint Satisfaction and Optimization,0.9980000257492065,"Logic, Reasoning, and Knowledge",0.9973000288009644,Binary relation,0.7220028638839722,Computer science,0.6945189833641052,Unification,0.6562029123306274,"[{""id"": ""https://openalex.org/T10126"", ""display_name"": ""Logic, programming, and type systems"", ""score"": 0.998199999332428}, {""id"": ""https://openalex.org/T11596"", ""display_name"": ""Constraint Satisfaction and Optimization"", ""score"": 0.9980000257492065}, {""id"": ""https://openalex.org/T11010"", ""display_name"": ""Logic, Reasoning, and Knowledge"", ""score"": 0.9973000288009644}]","[{""id"": ""https://openalex.org/keywords/binary-relation"", ""display_name"": ""Binary relation"", ""score"": 0.7220028638839722}, {""id"": ""https://openalex.org/keywords/computer-science"", ""display_name"": ""Computer science"", ""score"": 0.6945189833641052}, {""id"": ""https://openalex.org/keywords/unification"", ""display_name"": ""Unification"", ""score"": 0.6562029123306274}]",openalex_doi
